"","STATE","DATE","POPULATION","NEWCONFIRMED","CUMCONFIRMED","NEWDEATHS","CUMDEATHS","UID","CODE3","SQMI","EVENT_CATG_S","SCORE","SHORT_DESCRIPT","RESTRICTIONS","PHASED_REOPENING","COUNTYLEVEL","FACECOVER_RQD","STUSAB","LATITUDE","LONGITUDE","STATEFP","GNISID","NEWCD_NORM_500","NEWDEATHS_NORM500","REGION"
"6046","ILLINOIS",2020-05-29,13027812,1622,117455,84,5270,8737914438,87360,55593,"2E","3.45","Easing: Non-Essential Businesses, Retail; Hair, Personal Care",1,3,0,0,"IL",40.349457,-88.986137,17,1779784,6.22514356209623,0.32238721283359,4
"6047","ILLINOIS",2020-05-29,13027812,1622,117455,84,5270,8737914438,87360,55593,"4E","3.45","Easing: Restaurants and Bars (Outdoor Service Only)",1,3,0,0,"IL",40.349457,-88.986137,17,1779784,6.22514356209623,0.32238721283359,4
"6048","ILLINOIS",2020-05-30,13027812,1462,118917,60,5330,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.61107268050844,0.230276580595422,4
"6049","ILLINOIS",2020-05-31,13027812,1343,120260,60,5390,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.15435746232752,0.230276580595422,4
"6050","ILLINOIS",2020-06-01,13027812,974,121234,22,5412,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.73815649166568,0.0844347462183212,4
"6051","ILLINOIS",2020-06-02,13027812,1614,122848,113,5525,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.19444001801684,0.433687560121377,4
"6052","ILLINOIS",2020-06-03,13027812,982,123830,96,5621,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.76886003574507,0.368442528952674,4
"6053","ILLINOIS",2020-06-04,13027812,929,124759,115,5736,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.56544905621911,0.441363446141225,4
"6054","ILLINOIS",2020-06-05,13027812,1156,125915,59,5795,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.43666211947179,0.226438637585498,4
"6055","ILLINOIS",2020-06-06,13027812,975,126890,69,5864,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.7419944346756,0.264818067684735,4
"6056","ILLINOIS",2020-06-07,13027812,867,127757,40,5904,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.32749658960384,0.153517720396948,4
"6057","ILLINOIS",2020-06-08,13027812,658,128415,20,5924,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.52536650052979,0.0767588601984738,4
"6058","ILLINOIS",2020-06-09,13027812,797,129212,94,6018,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.05884057890918,0.360766642932827,4
"6059","ILLINOIS",2020-06-10,13027812,625,129837,77,6095,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.39871438120231,0.295521611764124,4
"6060","ILLINOIS",2020-06-11,13027812,766,130603,90,6185,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.93986434560155,0.345414870893132,4
"6061","ILLINOIS",2020-06-12,13027812,595,131198,75,6260,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.2835760909046,0.287845725744277,4
"6062","ILLINOIS",2020-06-13,13027812,673,131871,29,6289,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.58293564567865,0.111300347287787,4
"6063","ILLINOIS",2020-06-14,13027812,672,132543,19,6308,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.57909770266872,0.0729209171885501,4
"6064","ILLINOIS",2020-06-15,13027812,473,133016,18,6326,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,1.81534704369391,0.0690829741786265,4
"6065","ILLINOIS",2020-06-16,13027812,623,133639,72,6398,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.39103849518246,0.276331896714506,4
"6066","ILLINOIS",2020-06-17,13027812,546,134185,87,6485,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.09551688341834,0.333901041863361,4
"6067","ILLINOIS",2020-06-18,13027812,593,134778,52,6537,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.27590020488475,0.199573036516032,4
"6068","ILLINOIS",2020-06-19,13027812,692,135470,43,6580,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.6558565628672,0.165031549426719,4
"6069","ILLINOIS",2020-06-20,13027812,634,136104,45,6625,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.43325586829162,0.172707435446566,4
"6070","ILLINOIS",2020-06-21,13027812,658,136762,22,6647,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.52536650052979,0.0844347462183212,4
"6071","ILLINOIS",2020-06-22,13027812,462,137224,24,6671,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,1.77312967058475,0.0921106322381686,4
"6072","ILLINOIS",2020-06-23,13027812,601,137825,36,6707,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.30660374896414,0.138165948357253,4
"6073","ILLINOIS",2020-06-24,13027812,715,138540,63,6770,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.74412925209544,0.241790409625193,4
"6074","ILLINOIS",2020-06-25,13027812,894,139434,40,6810,8737914438,87360,NA,NA,"3.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.43112105087178,0.153517720396948,4
"6075","ILLINOIS",2020-06-26,13027812,857,140291,37,6847,8737914438,87360,55593,"2E","2.45","Easing: Non-Essential Businesses, Gyms; Entertainment",1,4,0,0,"IL",40.349457,-88.986137,17,1779784,3.2891171595046,0.142003891367177,4
"6076","ILLINOIS",2020-06-26,13027812,857,140291,37,6847,8737914438,87360,55593,"3E","2.45","Easing: Indoor Gathering Limit, 50 people",1,4,0,0,"IL",40.349457,-88.986137,17,1779784,3.2891171595046,0.142003891367177,4
"6077","ILLINOIS",2020-06-26,13027812,857,140291,37,6847,8737914438,87360,55593,"4E","2.45","Easing: Restaurant and Bar Indoor Service (<50%)",1,4,0,0,"IL",40.349457,-88.986137,17,1779784,3.2891171595046,0.142003891367177,4
"6078","ILLINOIS",2020-06-27,13027812,786,141077,26,6873,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.01662320580002,0.099786518258016,4
"6079","ILLINOIS",2020-06-28,13027812,646,141723,15,6888,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.47931118441071,0.0575691451488554,4
"6080","ILLINOIS",2020-06-29,13027812,738,142461,14,6902,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.83240194132369,0.0537312021389317,4
"6081","ILLINOIS",2020-06-30,13027812,724,143185,21,6923,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.77867073918475,0.0805968032083975,4
"6082","ILLINOIS",2020-07-01,13027812,828,144013,28,6951,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.17781681221682,0.107462404277863,4
"6083","ILLINOIS",2020-07-02,13027812,869,144882,36,6987,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.33517247562369,0.138165948357253,4
"6084","ILLINOIS",2020-07-03,13027812,868,145750,18,7005,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.33133453261377,0.0690829741786265,4
"6085","ILLINOIS",2020-07-04,13027812,862,146612,9,7014,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.30830687455422,0.0345414870893132,4
"6086","ILLINOIS",2020-07-05,13027812,639,147251,6,7020,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.45244558334124,0.0230276580595422,4
"6087","ILLINOIS",2020-07-06,13027812,614,147865,6,7026,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.35649700809315,0.0230276580595422,4
"6088","ILLINOIS",2020-07-07,13027812,1709,149574,247,7273,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.55904460395959,0.947971923451152,4
"6089","ILLINOIS",2020-07-08,13027812,980,150554,36,7309,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.76118414972522,0.138165948357253,4
"6090","ILLINOIS",2020-07-09,13027812,1018,151572,20,7329,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.90702598410232,0.0767588601984738,4
"6091","ILLINOIS",2020-07-10,13027812,1327,152899,16,7345,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.09295037416874,0.0614070881587791,4
"6092","ILLINOIS",2020-07-11,13027812,1195,154094,24,7369,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.58634189685881,0.0921106322381686,4
"6093","ILLINOIS",2020-07-12,13027812,954,155048,19,7388,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.6613976314672,0.0729209171885501,4
"6094","ILLINOIS",2020-07-13,13027812,883,155931,6,7394,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.38890367776262,0.0230276580595422,4
"6095","ILLINOIS",2020-07-14,13027812,707,156638,25,7419,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,2.71342570801605,0.0959485752480923,4
"6096","ILLINOIS",2020-07-15,13027812,1187,157825,8,7427,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.55563835277942,0.0307035440793895,4
"6097","ILLINOIS",2020-07-16,13027812,1257,159082,25,7452,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.82429436347408,0.0959485752480923,4
"6098","ILLINOIS",2020-07-17,13027812,1427,160509,13,7465,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.47674467516111,0.049893259129008,4
"6099","ILLINOIS",2020-07-18,13027812,1276,161785,18,7483,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.89721528066263,0.0690829741786265,4
"6100","ILLINOIS",2020-07-19,13027812,965,162750,5,7488,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.70361500457636,0.0191897150496185,4
"6101","ILLINOIS",2020-07-20,13027812,1172,163922,6,7494,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.49806920763057,0.0230276580595422,4
"6102","ILLINOIS",2020-07-21,13027812,942,164864,23,7517,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,3.61534231534812,0.0882726892282449,4
"6103","ILLINOIS",2020-07-22,13027812,1611,166475,23,7540,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.18292618898707,0.0882726892282449,4
"6104","ILLINOIS",2020-07-23,13027812,1621,168096,20,7560,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.22130561908631,0.0767588601984738,4
"6105","ILLINOIS",2020-07-24,13027812,1600,169696,17,7577,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.14070881587791,0.0652450311687028,4
"6106","ILLINOIS",2020-07-25,13027812,1426,171122,12,7589,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.47290673215119,0.0460553161190843,4
"6107","ILLINOIS",2020-07-26,13027812,1541,172663,1,7590,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.91427017829241,0.00383794300992369,4
"6108","ILLINOIS",2020-07-27,13027812,1231,173894,18,7608,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.72450784521607,0.0690829741786265,4
"6109","ILLINOIS",2020-07-28,13027812,1074,174968,30,7638,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.12195079265804,0.115138290297711,4
"6110","ILLINOIS",2020-07-29,13027812,1395,176363,16,7654,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.35393049884355,0.0614070881587791,4
"6111","ILLINOIS",2020-07-30,13027812,1772,178135,16,7670,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.80083501358478,0.0614070881587791,4
"6112","ILLINOIS",2020-07-31,13027812,1980,180115,22,7692,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.59912715964891,0.0844347462183212,4
"6113","ILLINOIS",2020-08-01,13027812,1639,181754,8,7700,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.29038859326493,0.0307035440793895,4
"6114","ILLINOIS",2020-08-02,13027812,1470,183224,14,7714,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.64177622458783,0.0537312021389317,4
"6115","ILLINOIS",2020-08-03,13027812,1298,184522,9,7723,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,4.98165002688095,0.0345414870893132,4
"6116","ILLINOIS",2020-08-04,13027812,1471,185993,19,7742,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.64561416759775,0.0729209171885501,4
"6117","ILLINOIS",2020-08-05,13027812,1759,187752,28,7770,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.75094175445577,0.107462404277863,4
"6118","ILLINOIS",2020-08-06,13027812,1953,189705,21,7791,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.49550269838097,0.0805968032083975,4
"6119","ILLINOIS",2020-08-07,13027812,2103,191808,31,7822,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.07119414986952,0.118976233307634,4
"6120","ILLINOIS",2020-08-08,13027812,2190,193998,18,7840,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.40509519173289,0.0690829741786265,4
"6121","ILLINOIS",2020-08-09,13027812,1382,195380,5,7845,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.30403723971454,0.0191897150496185,4
"6122","ILLINOIS",2020-08-10,13027812,1319,196699,1,7846,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.06224683008935,0.00383794300992369,4
"6123","ILLINOIS",2020-08-11,13027812,1549,198248,20,7866,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.9449737223718,0.0767588601984738,4
"6124","ILLINOIS",2020-08-12,13027812,1645,199893,15,7881,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.31341625132447,0.0575691451488554,4
"6125","ILLINOIS",2020-08-13,13027812,1834,201727,24,7905,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.03878748020005,0.0921106322381686,4
"6126","ILLINOIS",2020-08-14,13027812,2296,204023,27,7932,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.8119171507848,0.10362446126794,4
"6127","ILLINOIS",2020-08-15,13027812,1828,205851,5,7937,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.01575982214051,0.0191897150496185,4
"6128","ILLINOIS",2020-08-16,13027812,1561,207412,18,7955,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.99102903849088,0.0690829741786265,4
"6129","ILLINOIS",2020-08-17,13027812,1773,209185,12,7967,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.80467295659471,0.0460553161190843,4
"6130","ILLINOIS",2020-08-18,13027812,1739,210924,27,7994,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.6741828942573,0.10362446126794,4
"6131","ILLINOIS",2020-08-19,13027812,2296,213220,23,8017,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.8119171507848,0.0882726892282449,4
"6132","ILLINOIS",2020-08-20,13027812,1832,215052,27,8044,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.0311115941802,0.10362446126794,4
"6133","ILLINOIS",2020-08-21,13027812,2293,217345,22,8066,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.80040332175503,0.0844347462183212,4
"6134","ILLINOIS",2020-08-22,13027812,2356,219701,17,8083,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,9.04219373138022,0.0652450311687028,4
"6135","ILLINOIS",2020-08-23,13027812,1893,221594,6,8089,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.26522611778555,0.0230276580595422,4
"6136","ILLINOIS",2020-08-24,13027812,1612,223206,8,8097,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.18676413199699,0.0307035440793895,4
"6137","ILLINOIS",2020-08-25,13027812,1681,224887,29,8126,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.45158219968173,0.111300347287787,4
"6138","ILLINOIS",2020-08-26,13027812,2156,227043,37,8163,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.27460512939548,0.142003891367177,4
"6139","ILLINOIS",2020-08-27,13027812,1707,228750,23,8186,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.55136871793974,0.0882726892282449,4
"6140","ILLINOIS",2020-08-28,13027812,2436,231186,20,8206,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,9.34922917217411,0.0767588601984738,4
"6141","ILLINOIS",2020-08-29,13027812,1880,233066,11,8217,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.21533285865654,0.0422173731091606,4
"6142","ILLINOIS",2020-08-30,13027812,1992,235058,11,8228,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.64518247576799,0.0422173731091606,4
"6143","ILLINOIS",2020-08-31,13027812,1666,236724,7,8235,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.39401305453287,0.0268656010694658,4
"6144","ILLINOIS",2020-09-01,13027812,1492,238216,38,8273,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.72621097080615,0.1458418343771,4
"6145","ILLINOIS",2020-09-02,13027812,2128,240344,27,8300,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.16714272511762,0.10362446126794,4
"6146","ILLINOIS",2020-09-03,13027812,1360,241704,24,8324,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.21960249349622,0.0921106322381686,4
"6147","ILLINOIS",2020-09-04,13027812,5594,247298,38,8362,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,21.4694531975131,0.1458418343771,4
"6148","ILLINOIS",2020-09-05,13027812,2804,250102,23,8385,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,10.761592199826,0.0882726892282449,4
"6149","ILLINOIS",2020-09-06,13027812,1413,251515,5,8390,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.42301347302218,0.0191897150496185,4
"6150","ILLINOIS",2020-09-07,13027812,1369,252884,8,8398,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.25414398058554,0.0307035440793895,4
"6151","ILLINOIS",2020-09-08,13027812,1392,254276,7,8405,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.34241666981378,0.0268656010694658,4
"6152","ILLINOIS",2020-09-09,13027812,1337,255613,28,8433,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.13132980426798,0.107462404277863,4
"6153","ILLINOIS",2020-09-10,13027812,1953,257566,28,8461,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.49550269838097,0.107462404277863,4
"6154","ILLINOIS",2020-09-11,13027812,2313,259879,44,8505,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.8771621819535,0.168869492436642,4
"6155","ILLINOIS",2020-09-12,13027812,2120,261999,22,8527,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.13643918103823,0.0844347462183212,4
"6156","ILLINOIS",2020-09-13,13027812,1460,263459,14,8541,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.60339679448859,0.0537312021389317,4
"6157","ILLINOIS",2020-09-14,13027812,1372,264831,5,8546,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.26565780961531,0.0191897150496185,4
"6158","ILLINOIS",2020-09-15,13027812,1464,266295,18,8564,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.61874856652829,0.0690829741786265,4
"6159","ILLINOIS",2020-09-16,13027812,1943,268238,35,8599,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.45712326828173,0.134328005347329,4
"6160","ILLINOIS",2020-09-17,13027812,2056,270294,25,8624,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.89081082840311,0.0959485752480923,4
"6161","ILLINOIS",2020-09-18,13027812,2223,272517,23,8647,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.53174731106037,0.0882726892282449,4
"6162","ILLINOIS",2020-09-19,13027812,2524,275041,25,8672,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,9.6869681570474,0.0959485752480923,4
"6163","ILLINOIS",2020-09-20,13027812,1402,276443,14,8686,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.38079609991302,0.0537312021389317,4
"6164","ILLINOIS",2020-09-21,13027812,1477,277920,7,8693,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.66864182565729,0.0268656010694658,4
"6165","ILLINOIS",2020-09-22,13027812,1533,279453,29,8722,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.88356663421302,0.111300347287787,4
"6166","ILLINOIS",2020-09-23,13027812,1850,281303,22,8744,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,7.10019456835883,0.0844347462183212,4
"6167","ILLINOIS",2020-09-24,13027812,2256,283559,30,8774,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,8.65839943038785,0.115138290297711,4
"6168","ILLINOIS",2020-09-25,13027812,2773,286332,33,8807,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,10.6426159665184,0.126652119327482,4
"6169","ILLINOIS",2020-09-26,13027812,2441,288773,25,8832,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,9.36841888722373,0.0959485752480923,4
"6170","ILLINOIS",2020-09-27,13027812,1600,290373,13,8845,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.14070881587791,0.049893259129008,4
"6171","ILLINOIS",2020-09-28,13027812,1709,292082,13,8858,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,6.55904460395959,0.049893259129008,4
"6172","ILLINOIS",2020-09-29,13027812,1366,293448,23,8881,8737914438,87360,NA,NA,"2.45",NA,NA,NA,NA,NA,"IL",40.349457,-88.986137,17,1779784,5.24263015155576,0.0882726892282449,4
